PYI31176	CDD:306555	24.841	471	296	19	44	488	6	444	1.70e-066	209
PYI36185	CDD:306555	24.263	441	319	11	81	514	1	433	1.47e-068	216
fig|1770.10.peg.4057	CDD:306555	21.067	375	228	14	2	312	87	457	2.65e-025	92.3
SAL94932	CDD:306555	24.342	456	313	18	14	457	6	441	7.84e-058	185
KYG42037	CDD:306555	24.476	429	290	14	65	480	28	435	8.29e-075	231
EKM79541	CDD:306555	24.748	497	298	17	32	517	2	433	1.68e-059	192
ORY99476	CDD:306555	29.673	428	268	10	97	511	46	453	2.26e-093	280
fig|1772.19.peg.1832|ERS451418_01808	CDD:306555	20.367	491	265	26	35	443	8	454	1.11e-016	68.1
SAM08654	CDD:306555	27.635	427	274	11	74	477	22	436	5.68e-081	247
KXL46836	CDD:306555	36.872	179	99	5	7	183	292	458	1.27e-043	139
fig|1766.6.peg.3643|XA26_36640	CDD:306555	23.575	386	231	16	45	370	49	430	9.78e-043	143
OAG23379	CDD:306555	24.473	474	315	14	39	503	5	444	1.37e-063	202
KYG45217	CDD:306555	23.319	476	307	19	44	499	2	439	3.75e-057	185
PSS18861	CDD:306555	27.015	459	289	12	30	466	1	435	6.34e-082	251
SAL98222	CDD:306555	29.176	449	278	17	89	514	2	433	1.05e-102	320
fig|1767.10.peg.91|CKJ61_00455	CDD:306555	22.006	359	210	18	80	375	88	439	3.09e-029	105
fig|1772.19.peg.2085|ERS451418_02055	CDD:306555	20.305	394	240	11	41	369	48	432	2.86e-035	122
OAG13248	CDD:306555	27.629	485	308	15	31	496	1	461	8.60e-070	219
fig|1767.10.peg.708|CKJ61_03545	CDD:306555	26.110	383	220	12	42	363	48	428	1.25e-032	115
KYG40613	CDD:306555	25.490	357	240	8	30	377	99	438	5.03e-065	202
ORZ06033	CDD:306555	31.490	416	246	13	84	482	46	439	1.28e-085	259
fig|1771.11.peg.4450|MPHLCCUG_04483	CDD:306555	27.477	444	287	12	22	437	3	439	1.69e-073	226
fig|1772.10.peg.3073	CDD:306555	24.194	434	249	15	2	366	20	442	9.94e-054	173
PYI32072	CDD:306555	25.424	472	321	16	81	537	2	457	2.84e-067	213
KYG50123	CDD:306555	28.395	486	305	12	25	493	2	461	1.24e-071	224
KYG43039	CDD:306555	27.879	165	111	5	1	164	200	357	6.97e-026	89.6
KYG48786	CDD:306555	25.575	391	234	14	103	471	77	432	1.14e-041	142
RAH76966	CDD:306555	20.413	436	263	16	63	452	27	424	3.01e-032	115
KYG44934	CDD:306555	22.851	442	293	9	64	482	28	444	8.44e-069	215
KYG46240	CDD:306555	23.909	481	326	17	45	514	6	457	3.98e-063	201
RAH78566	CDD:306555	28.721	477	273	22	44	489	2	442	8.07e-069	215
PWN86825	CDD:306555	24.946	461	284	17	46	486	1	419	1.14e-050	167
fig|1767.9.peg.1006|CKJ67_05040	CDD:306555	26.478	423	267	12	1	385	26	442	7.20e-077	233
KYG44351	CDD:306555	25.499	451	279	15	54	480	18	435	5.14e-057	184
KYG44645	CDD:306555	25.000	128	65	9	201	302	289	411	1.50e-010	47.7
KYG50242	CDD:306555	23.543	429	267	15	98	494	28	427	1.18e-041	143
EKM77631	CDD:306555	25.833	480	312	13	29	486	1	458	6.08e-076	235
KYG41276	CDD:306555	18.862	334	206	14	152	455	125	423	3.83e-021	82.3
PYI32548	CDD:306555	29.146	199	117	6	315	507	272	452	6.42e-029	106
EKM78269	CDD:306555	39.241	79	48	0	1	79	288	366	1.43e-026	87.7
PYI33000	CDD:306555	19.847	131	82	6	961	1072	329	455	1.60e-006	37.6
PYI35222	CDD:306555	37.436	195	113	6	2	189	266	458	1.96e-053	165
EKM75106	CDD:306555	28.936	470	264	18	110	556	28	450	2.32e-064	205
KXL49674	CDD:306555	21.315	502	320	20	58	545	1	441	6.39e-045	153
PYI33372	CDD:306555	23.697	422	280	15	79	476	26	429	6.88e-038	132
RAH75770	CDD:306555	28.051	467	300	14	39	487	1	449	1.41e-077	239
OAG14804	CDD:306555	25.205	488	317	15	52	521	1	458	2.92e-069	217
PSS27034	CDD:306555	27.716	451	270	21	75	492	30	457	1.54e-062	199
EKM77450	CDD:306555	23.669	507	319	18	44	534	5	459	5.39e-078	241
EKM83206	CDD:306555	24.396	455	286	18	39	463	28	454	1.79e-035	124
KYG47263	CDD:306555	25.761	427	288	8	76	485	28	442	6.93e-077	237
PYI36822	CDD:306555	26.907	472	292	15	31	462	1	459	2.61e-067	211
RAH84419	CDD:306555	23.843	281	185	13	249	522	203	461	3.59e-025	94.7
RAH83628	CDD:306555	21.593	477	310	16	49	505	13	445	3.56e-050	166
PYI31354	CDD:306555	27.378	431	285	15	39	452	9	428	9.17e-065	205
SAM07738	CDD:306555	28.361	476	313	12	190	652	1	461	1.78e-089	274
RAH84595	CDD:306555	26.293	464	291	13	61	499	14	451	5.19e-052	171
SAM02647	CDD:306555	27.005	374	239	15	129	486	101	456	1.04e-058	188
OAG13581	CDD:306555	28.326	466	297	13	28	465	1	457	1.44e-068	215
PYI28906	CDD:306555	24.672	458	279	16	133	564	23	440	6.79e-058	188
KYG46162	CDD:306555	24.473	474	312	12	39	484	1	456	1.24e-067	212
PYI35372	CDD:306555	20.588	544	274	21	68	573	15	438	8.58e-039	135
PYI35353	CDD:306555	22.366	465	317	13	32	475	1	442	1.31e-051	169
RAH79186	CDD:306555	22.936	436	274	18	70	465	16	429	1.97e-040	138
PYI34497	CDD:306555	22.391	460	305	16	72	506	19	451	7.86e-052	170
PYI31075	CDD:306555	22.727	484	309	17	35	497	2	441	2.08e-040	139
PYI31587	CDD:306555	26.316	171	104	7	346	507	282	439	1.61e-019	77.3
RAH80287	CDD:306555	38.272	81	36	4	12	88	342	412	2.27e-018	74.6
PYI31643	CDD:306555	24.390	410	268	15	129	524	79	460	2.44e-046	156
RAH79881	CDD:306555	22.343	461	286	18	94	524	15	433	9.85e-044	148
PYI36989	CDD:306555	21.700	447	313	15	140	564	28	459	5.53e-033	118
PYI35924	CDD:306555	26.850	473	303	21	6	453	2	456	2.24e-053	173
PYI30108	CDD:306555	23.480	477	307	14	44	505	2	435	3.63e-066	209
RAH81743	CDD:306555	23.729	472	323	16	36	491	2	452	2.24e-068	214
RAH79941	CDD:306555	24.779	226	142	11	322	544	259	459	7.66e-023	87.7
RAH78449	CDD:306555	18.406	527	315	20	855	1347	4	449	3.68e-029	109
PYI35795	CDD:306555	24.694	490	291	23	44	503	1	442	1.82e-052	172
PYI36688	CDD:306555	25.282	443	282	16	57	478	13	427	6.30e-051	168
ORZ05055	CDD:306555	23.404	517	328	17	34	539	1	460	1.06e-060	195
KYG43148	CDD:306555	25.745	470	283	17	101	551	37	459	3.63e-083	254
KYG43984	CDD:306555	23.556	450	284	15	13	422	1	430	1.02e-062	198
KYG47811	CDD:306555	21.652	448	243	18	1	363	29	453	1.95e-030	108
RAH84603	CDD:306555	23.195	457	306	14	30	462	1	436	2.04e-058	187
RAH80155	CDD:306555	26.254	339	222	15	5	332	113	434	1.85e-040	135
PYI30914	CDD:306555	18.987	316	225	11	52	345	9	315	4.99e-015	62.3
EKM83185	CDD:306555	24.276	449	294	15	80	505	36	461	1.10e-039	137
fig|1767.10.peg.2155|CKJ61_10635	CDD:306555	28.402	338	179	13	106	384	91	424	7.38e-031	110
RAH75772	CDD:306555	28.279	488	297	15	33	498	1	457	9.38e-082	250
EKM79525	CDD:306555	26.397	519	322	16	35	551	1	461	2.14e-071	224
RAH82005	CDD:306555	28.195	493	290	14	34	498	1	457	8.87e-081	247
RAH82426	CDD:306555	22.798	386	234	15	156	514	102	450	2.09e-036	128
RAH79333	CDD:306555	25.325	462	309	14	56	508	1	435	1.38e-078	242
PYI29003	CDD:306555	24.138	290	178	12	205	484	179	436	4.10e-027	100
PYI28952	CDD:306555	25.826	484	306	14	56	513	5	461	1.10e-079	244
PYI35073	CDD:306555	24.078	461	290	13	37	459	23	461	7.95e-061	193
PYI32539	CDD:306555	23.793	290	183	13	247	522	196	461	9.63e-032	114
RAH85450	CDD:306555	24.379	443	269	21	63	475	7	413	8.84e-046	154
PYI33404	CDD:306555	23.778	450	307	11	50	475	24	461	2.29e-061	195
PYI33825	CDD:306555	23.516	455	290	15	24	441	2	435	3.32e-042	143
KYG43809	CDD:306555	24.419	430	247	19	65	448	30	427	2.86e-042	143
KYG48692	CDD:306555	23.725	451	286	17	37	462	3	420	4.37e-044	148
KYG42455	CDD:306555	24.074	486	285	15	33	469	2	452	7.00e-047	157
KYG45365	CDD:306555	26.585	410	231	17	134	508	83	457	2.74e-055	180
EKM82076	CDD:306555	24.896	482	313	10	33	489	1	458	6.61e-076	234
EKM78213	CDD:306555	26.269	453	303	12	37	475	5	440	2.40e-067	212
KXL49142	CDD:306555	32.759	174	106	5	165	337	269	432	2.18e-029	105
KXL51043	CDD:306555	19.262	488	303	27	32	480	1	436	1.92e-027	101
fig|1772.19.peg.596|ERS451418_00593	CDD:306555	21.256	414	255	15	17	361	20	431	1.07e-033	117
SAM02584	CDD:306555	26.931	505	314	14	76	569	1	461	9.43e-094	283
KYG46436	CDD:306555	27.875	287	186	9	223	501	188	461	1.10e-039	137
fig|1767.9.peg.1444|CKJ67_07200	CDD:306555	21.889	434	250	22	20	388	15	424	1.03e-027	101
KYG40697	CDD:306555	25.054	459	280	13	47	474	14	439	1.25e-062	199
SAM08470	CDD:306555	20.614	456	315	14	41	473	2	433	1.06e-041	142
PYI28889	CDD:306555	26.116	448	283	19	53	473	1	427	4.46e-050	166
PYI28844	CDD:306555	25.380	461	300	17	46	484	2	440	2.10e-069	217
RAH79247	CDD:306555	26.959	434	284	14	67	478	19	441	4.47e-082	250
RAH78823	CDD:306555	28.877	187	120	5	233	419	262	435	3.52e-031	111
RAH77722	CDD:306555	18.661	493	291	19	88	551	30	441	5.69e-040	138
KYG44587	CDD:306555	16.258	326	211	12	9	307	92	382	5.06e-009	43.0
RAH80855	CDD:306555	25.229	436	264	19	75	471	19	431	7.97e-045	151
KYG44365	CDD:306555	30.154	325	210	11	7	322	120	436	8.63e-059	195
EKM75454	CDD:306555	27.975	479	295	15	60	526	1	441	1.26e-077	240
KXL43253	CDD:306555	25.397	189	99	8	188	369	281	434	6.40e-019	74.6
EKM80269	CDD:306555	28.448	464	301	15	42	489	10	458	1.32e-058	188
RAH81749	CDD:306555	26.882	465	277	20	23	453	22	457	8.55e-056	180
PYI36550	CDD:306555	30.090	442	238	18	103	514	46	446	1.70e-060	194
PYI32403	CDD:306555	21.899	516	300	25	33	528	2	434	3.52e-034	122
PYI31609	CDD:306555	26.201	458	285	19	30	466	3	428	1.35e-058	188
PYI33524	CDD:306555	28.009	457	260	16	12	443	21	433	2.86e-084	256
PYI33373	CDD:306555	26.500	200	133	6	232	426	252	442	1.17e-024	92.3
PYI33865	CDD:306555	26.802	444	274	18	62	477	12	432	5.69e-062	197
PYI33179	CDD:306555	27.341	267	174	8	230	491	196	447	1.42e-031	113
PYI33751	CDD:306555	23.353	501	287	17	34	505	3	435	7.64e-055	179
PYI35505	CDD:306555	25.000	200	120	6	221	405	256	440	1.81e-016	67.3
PYI34698	CDD:306555	31.875	160	78	9	910	1048	301	450	7.08e-015	64.2
PSS28464	CDD:306555	25.000	448	303	12	44	473	3	435	2.96e-071	222
KYG46886	CDD:306555	23.884	448	299	18	77	501	26	454	2.15e-062	199
KYG41184	CDD:306555	24.550	444	305	13	70	494	28	460	4.44e-066	208
KYG48945	CDD:306555	20.988	486	304	22	40	500	3	433	5.39e-053	174
fig|1766.6.peg.5933|XA26_59680	CDD:306555	29.480	173	95	5	218	363	256	428	2.24e-023	88.1
fig|1767.10.peg.1852|CKJ61_09150	CDD:306555	23.362	351	198	14	83	367	79	424	9.77e-026	95.0
fig|1767.10.peg.1876|CKJ61_09265	CDD:306555	22.955	379	225	16	41	353	47	424	2.68e-033	116
fig|1772.10.peg.4055	CDD:306555	35.938	64	32	2	8	62	361	424	3.11e-014	53.8
RAH76706	CDD:306555	24.648	426	285	11	75	479	31	441	7.26e-054	176
RAH76950	CDD:306555	25.610	410	262	16	51	426	24	424	3.53e-040	137
RAH76349	CDD:306555	27.049	366	244	12	133	493	89	436	7.52e-052	170
RAH79945	CDD:306555	21.766	487	295	19	47	501	2	434	2.72e-052	172
RAH79304	CDD:306555	23.649	444	303	13	92	509	2	435	1.36e-066	210
RAH79071	CDD:306555	25.055	451	285	17	61	483	28	453	3.69e-051	168
KYG45260	CDD:306555	28.448	116	73	2	296	409	328	435	8.17e-019	74.6
KYG42061	CDD:306555	39.216	51	28	2	1	51	365	412	1.75e-016	57.7
KYG49557	CDD:306555	19.008	363	200	17	806	1119	112	429	1.23e-012	57.3
KYG42074	CDD:306555	21.262	428	269	15	36	402	39	459	7.13e-033	115
KYG42326	CDD:306555	22.785	474	269	13	106	565	46	436	1.70e-054	180
KYG48379	CDD:306555	29.570	186	109	5	320	502	261	427	1.88e-035	125
KYG45555	CDD:306555	21.720	465	256	19	19	398	4	445	4.49e-038	131
KYG43808	CDD:306555	31.373	51	27	1	242	284	368	418	4.19e-008	40.0
KYG48219	CDD:306555	25.513	439	296	14	64	482	26	453	1.16e-077	238
KYG44224	CDD:306555	25.000	68	51	0	95	162	242	309	3.14e-008	38.4
PYI31038	CDD:306555	23.060	451	296	16	62	492	20	439	9.74e-053	173
PYI33103	CDD:306555	23.718	468	299	14	44	486	5	439	2.09e-062	199
PYI31885	CDD:306555	20.367	491	307	20	60	528	6	434	2.11e-033	119
fig|1766.6.peg.1226|XA26_12400	CDD:306555	23.797	374	216	14	64	368	57	430	7.72e-030	107
RAH84025	CDD:306555	25.248	404	249	16	28	407	87	461	6.99e-055	176
SAL99920	CDD:306555	29.534	193	121	5	271	452	268	456	6.37e-030	108
PSS23090	CDD:306555	23.799	437	248	16	71	458	27	427	1.85e-047	158
EKM78106	CDD:306555	26.222	450	286	15	29	455	9	435	9.13e-066	207
EKM81315	CDD:306555	26.752	471	296	15	101	558	22	456	1.68e-070	222
KYG50211	CDD:306555	21.224	245	160	10	2	228	138	367	3.00e-013	55.4
PYI36978	CDD:306555	27.607	489	303	20	33	500	1	459	3.52e-077	238
KYG47455	CDD:306555	23.673	452	299	13	95	515	4	440	3.33e-064	204
KYG41641	CDD:306555	23.941	472	295	14	39	478	6	445	8.34e-067	210
OAG24292	CDD:306555	26.569	478	312	11	51	512	1	455	5.14e-082	251
KYG43404	CDD:306555	29.327	208	134	5	301	507	247	442	2.59e-039	136
KYG49974	CDD:306555	19.085	503	290	27	65	532	1	421	2.40e-013	58.1
RAH83825	CDD:306555	22.222	468	328	16	35	486	1	448	1.01e-046	156
RAH84983	CDD:306555	29.032	186	119	7	339	519	282	459	4.74e-027	100
RAH84982	CDD:306555	21.398	472	310	15	77	531	15	442	5.78e-042	144
RAH76931	CDD:306555	19.956	456	323	16	49	478	17	456	2.95e-043	146
KYG42673	CDD:306555	21.092	403	274	11	44	432	3	375	9.33e-041	138
KYG42693	CDD:306555	25.212	472	308	13	40	501	14	450	6.73e-062	197
RAH78614	CDD:306555	25.056	447	278	20	69	489	19	434	2.80e-048	160
RAH78790	CDD:306555	23.765	425	280	11	85	483	31	437	8.19e-045	151
RAH77176	CDD:306555	24.942	433	278	13	52	451	9	427	7.32e-056	180
PYI31056	CDD:306555	28.341	434	254	18	72	478	29	432	6.79e-058	187
PYI35150	CDD:306555	24.658	511	282	20	34	518	1	434	7.38e-045	152
PYI35335	CDD:306555	34.437	151	84	7	1	146	288	428	1.20e-028	96.2
PYI32696	CDD:306555	36.047	86	53	1	195	280	360	443	1.03e-016	66.5
PYI33260	CDD:306555	29.762	252	143	12	214	458	218	442	4.41e-030	109
PYI33443	CDD:306555	25.439	114	59	6	286	382	325	429	7.72e-011	49.6
PYI33243	CDD:306555	27.333	450	287	14	64	498	29	453	7.02e-079	242
PYI28954	CDD:306555	23.317	416	287	10	72	463	25	432	1.90e-063	201
PYI29008	CDD:306555	28.475	446	292	17	8	437	2	436	2.52e-079	254
PYI28700	CDD:306555	27.629	485	295	18	39	506	9	454	9.46e-060	192
ORZ13645	CDD:306555	29.646	452	286	12	18	461	34	461	8.67e-089	266
OAG18162	CDD:306555	25.785	446	300	12	63	493	28	457	8.56e-068	213
fig|1767.10.peg.1790|CKJ61_08845	CDD:306555	18.863	387	241	13	52	376	58	433	3.11e-024	90.8
KYG48852	CDD:306555	26.652	454	302	16	60	498	24	461	4.75e-070	219
EKM84417	CDD:306555	25.651	499	316	12	49	538	9	461	1.87e-085	261
PYI25695	CDD:306555	26.078	464	310	13	33	472	1	455	1.00e-080	247
PYI25988	CDD:306555	26.810	373	242	9	125	479	86	445	1.01e-070	220
KYG47951	CDD:306555	23.414	457	272	17	74	497	21	432	4.51e-051	168
KYG47179	CDD:306555	23.980	196	121	8	191	384	283	452	6.78e-024	89.6
fig|1772.10.peg.1984	CDD:306555	18.182	99	75	3	144	241	48	141	6.69e-009	42.3
PWN87633	CDD:306555	33.684	95	47	4	889	973	327	415	3.58e-013	58.8
KYG46671	CDD:306555	26.126	444	301	14	14	439	2	436	6.71e-060	199
PYI27846	CDD:306555	22.323	439	297	14	25	449	30	438	3.01e-037	129
KYG45261	CDD:306555	22.424	330	220	11	180	492	140	450	2.74e-022	85.8
PYI27674	CDD:306555	29.291	437	253	18	60	459	26	443	3.89e-065	205
fig|1771.11.peg.5035|MPHLCCUG_05077	CDD:306555	25.000	400	228	15	34	367	31	424	4.66e-043	143
PSS27089	CDD:306555	15.458	524	329	22	107	597	8	450	3.27e-014	61.1
OAG19148	CDD:306555	21.495	428	310	11	59	470	26	443	9.11e-047	156
OAG14521	CDD:306555	33.121	157	89	7	292	445	292	435	4.06e-033	118
PSS22158	CDD:306555	21.818	495	313	18	23	480	3	460	5.34e-060	192
PSS23091	CDD:306555	24.122	427	266	17	22	405	21	432	2.81e-055	177
PSS18528	CDD:306555	25.205	488	292	22	39	508	1	433	2.81e-061	196
PSS18510	CDD:306555	31.250	176	106	5	241	416	278	438	5.52e-033	116
PSS18566	CDD:306555	26.969	419	279	14	29	431	26	433	1.51e-073	238
PSS20710	CDD:306555	22.756	479	326	16	60	518	7	461	2.75e-080	246
OAG18999	CDD:306555	26.176	489	305	17	44	510	7	461	3.54e-065	207
OAG25781	CDD:306555	24.619	459	309	12	52	494	3	440	1.45e-053	175
OAG17126	CDD:306555	33.333	384	211	12	1	364	83	441	6.77e-076	230
fig|1766.6.peg.1988|XA26_20020	CDD:306555	23.483	379	209	14	90	394	90	461	2.83e-038	130
fig|1766.6.peg.1782|XA26_18010	CDD:306555	26.797	459	306	12	19	456	1	450	1.35e-084	255
OAG15816	CDD:306555	24.528	477	314	14	54	501	2	461	1.00e-067	212
fig|1771.11.peg.2673|MPHLCCUG_02694	CDD:306555	22.286	350	207	7	85	371	84	431	1.44e-035	123
OAG15675	CDD:306555	23.747	379	256	10	117	490	91	441	2.58e-048	161
OAG15741	CDD:306555	23.431	478	285	17	33	471	1	436	2.18e-043	147
OAG25653	CDD:306555	24.668	377	269	7	8	376	87	456	3.60e-062	194
EKM82283	CDD:306555	27.197	478	302	13	30	481	1	458	1.07e-078	241
fig|1767.10.peg.1721|CKJ61_08510	CDD:306555	20.802	399	237	19	57	390	49	433	3.82e-022	84.6
EKM83173	CDD:306555	24.748	497	295	22	48	506	1	456	1.78e-065	207
RAH85190	CDD:306555	22.697	445	309	17	67	492	28	456	4.46e-046	154
RAH81740	CDD:306555	22.863	468	297	21	52	484	4	442	5.00e-030	109
EKM77775	CDD:306555	27.500	440	287	12	39	462	5	428	7.26e-074	228
