Source,Target,Weight
CYP619B,CYP61A,0.015
CYP619B,CYP630B1,0.015
CYP619B,CYP65AM,0.01
CYP619B,CYP65BB,0.01
CYP619B,New_subf_107_CYP617,0.005
CYP619B,New_subf_108_CYP677,0.005
CYP619B,New_subf_109_CYP547,0.005
CYP619B,New_subf_110_CYP5043,0.005
CYP619B,New_subf_111_CYP530,0.005
CYP619B,New_subf_112_CYP5308,0.005
CYP619B,New_subf_113_CYP623,0.005
CYP619B,New_subf_114_CYP584,0.005
CYP619B,New_subf_115_CYP544,0.005
CYP619B,New_subf_116_CYP65,0.005
CYP619B,New_subf_117_CYP52,0.005
CYP619B,New_subf_118_CYP53,0.005
CYP619B,New_subf_119_CYP578,0.005
CYP619B,New_subf_120_CYP531,0.005
CYP619B,New_subf_121_CYP578,0.005
CYP619B,New_subf_122_CYP530,0.005
CYP619B,New_subf_123_CYP505,0.005
CYP619B,New_subf_124_New_family_18,0.005
CYP619B,New_subf_125_CYP5095,0.005
CYP619B,New_subf_129_CYP6001,0.005
CYP619B,New_subf_21_CYP6,0.01
CYP619B,New_subf_22_CYP596,0.01
CYP619B,New_subf_23_CYP5189,0.01
CYP619B,New_subf_24_CYP684,0.01
CYP619B,New_subf_25_CYP5190,0.01
CYP619B,New_subf_26_CYP677,0.01
CYP619B,New_subf_27_CYP62,0.01
CYP619B,New_subf_28_CYP687,0.01
CYP619B,New_subf_29_CYP578,0.01
CYP619B,New_subf_30_New_family_3,0.01
CYP619B,New_subf_31_CYP630,0.01
CYP619B,New_subf_32_CYP584,0.01
CYP619B,New_subf_33_New_family_4,0.01
CYP619B,New_subf_34_CYP578,0.01
CYP619B,New_subf_35_New_family_5,0.01
CYP619B,New_subf_36_CYP5104,0.01
CYP619B,New_subf_37_CYP65,0.01
CYP619B,New_subf_38_CYP65,0.01
CYP619B,New_subf_39_New_family_6,0.01
CYP619B,New_subf_40_CYP5305,0.01
CYP619C,CYP5042A,0.01
CYP619C,CYP5046A,0.005
CYP619C,CYP504A,0.01
CYP619C,CYP504B,0.01
CYP619C,CYP5050A,0.005
CYP619C,CYP505C,0.005
CYP619C,CYP5061B,0.01
CYP619C,CYP5066B,0.01
CYP619C,CYP5068A,0.005
CYP619C,CYP5075A,0.01
CYP619C,CYP5075B,0.01
CYP619C,CYP5080B,0.01
CYP619C,CYP5087A,0.005
CYP619C,CYP5095A,0.01
CYP619C,CYP5105A,0.01
CYP619C,CYP5108A,0.005
CYP619C,CYP5111A,0.01
CYP619C,CYP5113A,0.005
CYP619C,CYP5125A,0.01
CYP619C,CYP5176A,0.01
CYP619C,CYP5183A,0.005
CYP619C,CYP51F,0.01
CYP619C,CYP5282B,0.005
CYP619C,CYP52G,0.01
CYP619C,CYP52H,0.01
CYP619C,CYP530A1,0.01
CYP619C,CYP537B,0.01
CYP619C,CYP539D,0.01
CYP619C,CYP53A1,0.01
CYP619C,CYP540A,0.01
CYP619C,CYP540B1,0.01
CYP619C,CYP541B,0.01
CYP619C,CYP548D,0.01
CYP619C,CYP548M,0.005
CYP619C,CYP548T,0.01
CYP619C,CYP552E,0.01
CYP619C,CYP573A1,0.01
CYP619C,CYP578C,0.01
CYP619C,CYP584E,0.01
CYP619C,CYP586C,0.01
CYP619C,CYP586D,0.005
CYP619C,CYP58D,0.01
CYP619C,CYP58F,0.01
CYP619C,CYP58L,0.01
CYP619C,CYP59D,0.01
CYP619C,CYP6001A,0.01
CYP619C,CYP6001C1,0.01
CYP619C,CYP617D,0.01
CYP619C,CYP61A,0.01
CYP619C,CYP620E,0.01
CYP619C,CYP620H,0.01
CYP619C,CYP627A,0.01
CYP619C,CYP628D,0.01
CYP619C,CYP630A,0.005
CYP619C,CYP630B1,0.01
CYP619C,CYP631B,0.01
CYP619C,CYP646A,0.01
CYP619C,CYP657B,0.01
CYP619C,CYP65AC,0.01
CYP619C,CYP65AF,0.01
CYP619C,CYP65AK,0.01
CYP619C,CYP65AP,0.01
CYP619C,CYP65AQ,0.01
CYP619C,CYP671B,0.01
CYP619C,CYP672A,0.01
CYP619C,CYP676A,0.005
CYP619C,CYP68,0.005
CYP619C,CYP684A,0.01
CYP619C,CYP68W,0.01
CYP619C,New_subf_126_CYP620,0.01
CYP619C,New_subf_127_CYP620,0.01
CYP619C,New_subf_128_CYP52,0.01
CYP619C,New_subf_130_CYP5179,0.005
CYP619C,New_subf_131_New_family_19,0.01
CYP619C,New_subf_132_CYP65,0.005
CYP619C,New_subf_133_CYP5294,0.005
CYP619C,New_subf_134_New_family_20,0.01
CYP619C,New_subf_135_CYP58,0.01
CYP619C,New_subf_136_CYP655,0.01
CYP619C,New_subf_137_New_family_21,0.01
CYP619C,New_subf_138_New_family_22,0.01
CYP619C,New_subf_139_CYP5114,0.01
CYP619C,New_subf_140_CYP5089,0.01
CYP619C,New_subf_141_CYP5171,0.01
CYP619C,New_subf_142_CYP658,0.01
CYP619C,New_subf_143_CYP5087,0.01
CYP619C,New_subf_144_CYP682,0.005
CYP619C,New_subf_145_CYP65,0.01
CYP619C,New_subf_146_CYP505,0.01
CYP619C,New_subf_147_CYP58,0.01
CYP619C,New_subf_148_CYP661,0.005
CYP619C,New_subf_149_CYP58,0.005
CYP619C,New_subf_150_CYP5119,0.01
CYP619C,New_subf_151_CYP5168,0.005
CYP619C,New_subf_152_New_family_23,0.005
CYP619C,New_subf_153_New_family_24,0.005
CYP619C,New_subf_154_CYP675,0.01
CYP619C,New_subf_155_CYP584,0.01
CYP619C,New_subf_156_CYP65,0.01
CYP619C,New_subf_157_CYP5096,0.01
CYP619C,New_subf_158_New_family_25,0.01
CYP619C,New_subf_159_CYP551,0.01
CYP619C,New_subf_160_CYP5275,0.01
CYP619C,New_subf_161_CYP613,0.01
CYP619C,New_subf_162_CYP576,0.01
CYP619C,New_subf_163_CYP5096,0.005
CYP619C,New_subf_164_CYP666,0.01
CYP619C,New_subf_165_CYP663,0.005
CYP619C,New_subf_166_CYP552,0.01
CYP619C,New_subf_167_CYP5062,0.01
CYP619C,New_subf_168_CYP567,0.01
CYP619C,New_subf_169_CYP572,0.005
CYP61A,CYP5027A,0.005
CYP61A,CYP502B,0.005
CYP61A,CYP5037B,0.005
CYP61A,CYP5042A,0.01
CYP61A,CYP5046A,0.01
CYP61A,CYP504A,0.03
CYP61A,CYP504B,0.02
CYP61A,CYP504C,0.005
CYP61A,CYP504E,0.015
CYP61A,CYP5050A,0.015
CYP61A,CYP5053A,0.005
CYP61A,CYP5053C,0.015
CYP61A,CYP505A,0.005
CYP61A,CYP505A2,0.01
CYP61A,CYP505C,0.005
CYP61A,CYP505K,0.01
CYP61A,CYP5061B,0.01
CYP61A,CYP5063A,0.005
CYP61A,CYP5066B,0.01
CYP61A,CYP5068A,0.005
CYP61A,CYP5075A,0.01
CYP61A,CYP5075B,0.01
CYP61A,CYP5076B,0.005
CYP61A,CYP5078A,0.015
CYP61A,CYP5078B,0.01
CYP61A,CYP5080A,0.005
CYP61A,CYP5080B,0.01
CYP61A,CYP5087A,0.005
CYP61A,CYP5093A,0.02
CYP61A,CYP5095A,0.01
CYP61A,CYP5103B,0.005
CYP61A,CYP5105A,0.01
CYP61A,CYP5108A,0.005
CYP61A,CYP5111A,0.01
CYP61A,CYP5113A,0.005
CYP61A,CYP5125A,0.01
CYP61A,CYP5127A,0.005
CYP61A,CYP5128B,0.01
CYP61A,CYP5148B,0.005
CYP61A,CYP5151A,0.005
CYP61A,CYP5151B,0.005
CYP61A,CYP5168A,0.005
CYP61A,CYP5176A,0.01
CYP61A,CYP5183A,0.005
CYP61A,CYP5196A,0.01
CYP61A,CYP51F,0.05
CYP61A,CYP5203A,0.01
CYP61A,CYP5205A,0.01
CYP61A,CYP5208A,0.01
CYP61A,CYP5211A,0.01
CYP61A,CYP5268A,0.005
CYP61A,CYP5282B,0.005
CYP61A,CYP52G,0.01
CYP61A,CYP52H,0.01
CYP61A,CYP52R,0.01
CYP61A,CYP5307A,0.005
CYP61A,CYP530A,0.015
CYP61A,CYP530A1,0.02
CYP61A,CYP532A,0.02
CYP61A,CYP532K,0.01
CYP61A,CYP534D,0.01
CYP61A,CYP536A,0.01
CYP61A,CYP537B,0.01
CYP61A,CYP539A,0.02
CYP61A,CYP539D,0.01
CYP61A,CYP53A1,0.03
CYP61A,CYP53C,0.01
CYP61A,CYP540A,0.02
CYP61A,CYP540B1,0.01
CYP61A,CYP541B,0.01
CYP61A,CYP543B,0.01
CYP61A,CYP545A,0.005
CYP61A,CYP548A,0.02
CYP61A,CYP548D,0.01
CYP61A,CYP548E,0.015
CYP61A,CYP548M,0.005
CYP61A,CYP548T,0.01
CYP61A,CYP552B,0.005
CYP61A,CYP552C,0.005
CYP61A,CYP552E,0.01
CYP61A,CYP55A1,0.01
CYP61A,CYP567B,0.005
CYP61A,CYP567D,0.005
CYP61A,CYP570D,0.005
CYP61A,CYP570G,0.01
CYP61A,CYP573A1,0.02
CYP61A,CYP578C,0.01
CYP61A,CYP584E,0.01
CYP61A,CYP584E1,0.005
CYP61A,CYP584G,0.005
CYP61A,CYP584J,0.01
CYP61A,CYP585A3P,0.005
CYP61A,CYP586C,0.01
CYP61A,CYP586D,0.005
CYP61A,CYP58D,0.01
CYP61A,CYP58F,0.01
CYP61A,CYP58L,0.01
CYP61A,CYP59D,0.015
CYP61A,CYP59E,0.01
CYP61A,CYP6001A,0.025
CYP61A,CYP6001C1,0.01
CYP61A,CYP608A,0.005
CYP61A,CYP617D,0.01
CYP61A,CYP617G,0.01
CYP61A,CYP619B,0.015
CYP61A,CYP619C,0.01
CYP61A,CYP620E,0.01
CYP61A,CYP620H,0.015
CYP61A,CYP627A,0.01
CYP61A,CYP628D,0.01
CYP61A,CYP629A,0.005
CYP61A,CYP62B,0.005
CYP61A,CYP62E,0.005
CYP61A,CYP630A,0.005
CYP61A,CYP630B1,0.03
CYP61A,CYP631B,0.01
CYP61A,CYP646A,0.01
CYP61A,CYP657B,0.01
CYP61A,CYP65AC,0.01
CYP61A,CYP65AF,0.01
CYP61A,CYP65AK,0.01
CYP61A,CYP65AM,0.01
CYP61A,CYP65AP,0.01
CYP61A,CYP65AQ,0.01
CYP61A,CYP65BB,0.01
CYP61A,CYP65J,0.005
CYP61A,CYP66A,0.005
CYP61A,CYP66B,0.005
CYP61A,CYP671B,0.01
CYP61A,CYP672A,0.01
CYP61A,CYP673C,0.005
CYP61A,CYP675D,0.005
CYP61A,CYP676A,0.005
CYP61A,CYP68,0.005
CYP61A,CYP684A,0.02
CYP61A,CYP68W,0.01
CYP61A,CYP699A,0.005
CYP61A,New_subf_100_CYP5080,0.005
CYP61A,New_subf_101_New_family_15,0.005
CYP61A,New_subf_102_CYP576,0.005
CYP61A,New_subf_103_CYP617,0.005
CYP61A,New_subf_104_CYP527,0.005
CYP61A,New_subf_105_New_family_16,0.005
CYP61A,New_subf_106_New_family_17,0.005
CYP61A,New_subf_107_CYP617,0.005
CYP61A,New_subf_108_CYP677,0.005
CYP61A,New_subf_109_CYP547,0.005
CYP61A,New_subf_10_CYP509,0.01
CYP61A,New_subf_110_CYP5043,0.005
CYP61A,New_subf_111_CYP530,0.005
CYP61A,New_subf_112_CYP5308,0.005
CYP61A,New_subf_113_CYP623,0.005
CYP61A,New_subf_114_CYP584,0.005
CYP61A,New_subf_115_CYP544,0.005
CYP61A,New_subf_116_CYP65,0.005
CYP61A,New_subf_117_CYP52,0.005
CYP61A,New_subf_118_CYP53,0.005
CYP61A,New_subf_119_CYP578,0.005
CYP61A,New_subf_11_CYP509,0.005
CYP61A,New_subf_120_CYP531,0.005
CYP61A,New_subf_121_CYP578,0.005
CYP61A,New_subf_122_CYP530,0.005
CYP61A,New_subf_123_CYP505,0.005
CYP61A,New_subf_124_New_family_18,0.005
CYP61A,New_subf_125_CYP5095,0.005
CYP61A,New_subf_126_CYP620,0.01
CYP61A,New_subf_127_CYP620,0.01
CYP61A,New_subf_128_CYP52,0.01
CYP61A,New_subf_129_CYP6001,0.005
CYP61A,New_subf_12_New_family_1,0.005
CYP61A,New_subf_130_CYP5179,0.005
CYP61A,New_subf_131_New_family_19,0.01
CYP61A,New_subf_132_CYP65,0.005
CYP61A,New_subf_133_CYP5294,0.005
CYP61A,New_subf_134_New_family_20,0.01
CYP61A,New_subf_135_CYP58,0.01
CYP61A,New_subf_136_CYP655,0.01
CYP61A,New_subf_137_New_family_21,0.01
CYP61A,New_subf_138_New_family_22,0.01
CYP61A,New_subf_139_CYP5114,0.01
CYP61A,New_subf_13_CYP509,0.01
CYP61A,New_subf_140_CYP5089,0.01
CYP61A,New_subf_141_CYP5171,0.01
CYP61A,New_subf_142_CYP658,0.01
CYP61A,New_subf_143_CYP5087,0.01
CYP61A,New_subf_144_CYP682,0.005
CYP61A,New_subf_145_CYP65,0.01
CYP61A,New_subf_146_CYP505,0.01
CYP61A,New_subf_147_CYP58,0.01
CYP61A,New_subf_148_CYP661,0.005
CYP61A,New_subf_149_CYP58,0.005
CYP61A,New_subf_14_CYP5026,0.005
CYP61A,New_subf_150_CYP5119,0.01
CYP61A,New_subf_151_CYP5168,0.005
CYP61A,New_subf_152_New_family_23,0.005
CYP61A,New_subf_153_New_family_24,0.005
CYP61A,New_subf_154_CYP675,0.01
CYP61A,New_subf_155_CYP584,0.01
CYP61A,New_subf_156_CYP65,0.01
CYP61A,New_subf_157_CYP5096,0.01
CYP61A,New_subf_158_New_family_25,0.01
CYP61A,New_subf_159_CYP551,0.01
CYP61A,New_subf_15_CYP509,0.005
CYP61A,New_subf_160_CYP5275,0.01
CYP61A,New_subf_161_CYP613,0.01
CYP61A,New_subf_162_CYP576,0.01
CYP61A,New_subf_163_CYP5096,0.005
CYP61A,New_subf_164_CYP666,0.01
CYP61A,New_subf_165_CYP663,0.005
CYP61A,New_subf_166_CYP552,0.01
CYP61A,New_subf_167_CYP5062,0.01
CYP61A,New_subf_168_CYP567,0.01
CYP61A,New_subf_169_CYP572,0.01
CYP61A,New_subf_16_CYP5028,0.005
CYP61A,New_subf_17_New_family_2,0.005
CYP61A,New_subf_18_CYP5026,0.005
CYP61A,New_subf_19_CYP6004,0.01
CYP61A,New_subf_1_CYP5203,0.01
CYP61A,New_subf_20_CYP5026,0.005
CYP61A,New_subf_21_CYP6,0.01
CYP61A,New_subf_22_CYP596,0.01
CYP61A,New_subf_23_CYP5189,0.01
CYP61A,New_subf_24_CYP684,0.01
CYP61A,New_subf_25_CYP5190,0.01
CYP61A,New_subf_26_CYP677,0.01
CYP61A,New_subf_27_CYP62,0.01
CYP61A,New_subf_28_CYP687,0.01
CYP61A,New_subf_29_CYP578,0.01
CYP61A,New_subf_2_CYP5210,0.01
CYP61A,New_subf_30_New_family_3,0.01
CYP61A,New_subf_31_CYP630,0.01
CYP61A,New_subf_32_CYP584,0.01
CYP61A,New_subf_33_New_family_4,0.01
CYP61A,New_subf_34_CYP578,0.01
CYP61A,New_subf_35_New_family_5,0.01
CYP61A,New_subf_36_CYP5104,0.01
CYP61A,New_subf_37_CYP65,0.01
CYP61A,New_subf_38_CYP65,0.01
CYP61A,New_subf_39_New_family_6,0.01
CYP61A,New_subf_3_CYP5203,0.005
CYP61A,New_subf_40_CYP5305,0.01
CYP61A,New_subf_41_CYP5037,0.005
CYP61A,New_subf_42_New_family_7,0.005
CYP61A,New_subf_43_CYP63,0.005
CYP61A,New_subf_44_CYP5141,0.005
CYP61A,New_subf_45_CYP5037,0.005
CYP61A,New_subf_46_CYP66,0.005
CYP61A,New_subf_47_CYP5137,0.005
CYP61A,New_subf_48_CYP5141,0.005
CYP61A,New_subf_49_New_family_8,0.005
CYP61A,New_subf_4_CYP5203,0.005
CYP61A,New_subf_50_CYP63,0.005
CYP61A,New_subf_51_CYP5140,0.005
CYP61A,New_subf_52_CYP5150,0.005
CYP61A,New_subf_53_CYP699,0.005
CYP61A,New_subf_54_CYP699,0.005
CYP61A,New_subf_55_CYP5150,0.005
CYP61A,New_subf_56_CYP5145,0.005
CYP61A,New_subf_57_CYP5156,0.005
CYP61A,New_subf_58_CYP63,0.005
CYP61A,New_subf_59_New_family_9,0.005
CYP61A,New_subf_5_CYP509,0.01
CYP61A,New_subf_60_CYP5139,0.005
CYP61A,New_subf_61_CYP699,0.005
CYP61A,New_subf_62_CYP5032,0.005
CYP61A,New_subf_63_CYP63,0.005
CYP61A,New_subf_64_New_family_10,0.005
CYP61A,New_subf_65_CYP63,0.005
CYP61A,New_subf_66_CYP5150,0.005
CYP61A,New_subf_67_New_family_11,0.005
CYP61A,New_subf_68_CYP5152,0.005
CYP61A,New_subf_69_CYP677,0.005
CYP61A,New_subf_6_CYP5210,0.01
CYP61A,New_subf_70_CYP65,0.005
CYP61A,New_subf_71_CYP543,0.005
CYP61A,New_subf_72_CYP547,0.005
CYP61A,New_subf_73_CYP65,0.005
CYP61A,New_subf_74_CYP52,0.005
CYP61A,New_subf_75_CYP535,0.005
CYP61A,New_subf_76_New_family_12,0.005
CYP61A,New_subf_77_CYP671,0.005
CYP61A,New_subf_78_CYP535,0.005
CYP61A,New_subf_79_CYP619,0.005
CYP61A,New_subf_7_CYP5313,0.01
CYP61A,New_subf_80_CYP5238,0.005
CYP61A,New_subf_81_New_family_13,0.005
CYP61A,New_subf_82_CYP561,0.005
CYP61A,New_subf_83_New_family_14,0.005
CYP61A,New_subf_84_CYP684,0.005
CYP61A,New_subf_85_CYP682,0.005
CYP61A,New_subf_86_CYP620,0.005
CYP61A,New_subf_87_CYP59,0.005
CYP61A,New_subf_88_CYP532,0.005
CYP61A,New_subf_89_CYP5259,0.005
CYP61A,New_subf_8_CYP509,0.005
CYP61A,New_subf_90_CYP52,0.005
CYP61A,New_subf_91_CYP65,0.005
CYP61A,New_subf_92_CYP56,0.005
CYP61A,New_subf_93_CYP595,0.005
CYP61A,New_subf_94_CYP5301,0.005
CYP61A,New_subf_95_CYP5050,0.005
CYP61A,New_subf_96_CYP680,0.005
CYP61A,New_subf_97_CYP567,0.005
CYP61A,New_subf_98_CYP654,0.005
CYP61A,New_subf_99_CYP65,0.005
CYP61A,New_subf_9_CYP5311,0.01
CYP620E,CYP5042A,0.01
CYP620E,CYP5046A,0.005
CYP620E,CYP504A,0.01
CYP620E,CYP504B,0.01
CYP620E,CYP5050A,0.005
CYP620E,CYP505C,0.005
CYP620E,CYP5061B,0.01
CYP620E,CYP5066B,0.01
CYP620E,CYP5068A,0.005
CYP620E,CYP5075A,0.01
CYP620E,CYP5075B,0.01
CYP620E,CYP5080B,0.01
CYP620E,CYP5087A,0.005
CYP620E,CYP5095A,0.01
CYP620E,CYP5105A,0.01
CYP620E,CYP5108A,0.005
CYP620E,CYP5111A,0.01
CYP620E,CYP5113A,0.005
CYP620E,CYP5125A,0.01
CYP620E,CYP5176A,0.01
CYP620E,CYP5183A,0.005
CYP620E,CYP51F,0.01
CYP620E,CYP5282B,0.005
CYP620E,CYP52G,0.01
CYP620E,CYP52H,0.01
CYP620E,CYP530A1,0.01
CYP620E,CYP537B,0.01
CYP620E,CYP539D,0.01
CYP620E,CYP53A1,0.01
CYP620E,CYP540A,0.01
CYP620E,CYP540B1,0.01
CYP620E,CYP541B,0.01
CYP620E,CYP548D,0.01
CYP620E,CYP548M,0.005
CYP620E,CYP548T,0.01
CYP620E,CYP552E,0.01
CYP620E,CYP573A1,0.01
CYP620E,CYP578C,0.01
CYP620E,CYP584E,0.01
CYP620E,CYP586C,0.01
CYP620E,CYP586D,0.005
CYP620E,CYP58D,0.01
CYP620E,CYP58F,0.01
CYP620E,CYP58L,0.01
CYP620E,CYP59D,0.01
CYP620E,CYP6001A,0.01
CYP620E,CYP6001C1,0.01
CYP620E,CYP617D,0.01
CYP620E,CYP619C,0.01
CYP620E,CYP61A,0.01
CYP620E,CYP620H,0.01
CYP620E,CYP627A,0.01
CYP620E,CYP628D,0.01
CYP620E,CYP630A,0.005
CYP620E,CYP630B1,0.01
CYP620E,CYP631B,0.01
CYP620E,CYP646A,0.01
CYP620E,CYP657B,0.01
CYP620E,CYP65AC,0.01
CYP620E,CYP65AF,0.01
CYP620E,CYP65AK,0.01
CYP620E,CYP65AP,0.01
CYP620E,CYP65AQ,0.01
CYP620E,CYP671B,0.01
CYP620E,CYP672A,0.01
CYP620E,CYP676A,0.005
CYP620E,CYP68,0.005
CYP620E,CYP684A,0.01
CYP620E,CYP68W,0.01
CYP620E,New_subf_126_CYP620,0.01
CYP620E,New_subf_127_CYP620,0.01
CYP620E,New_subf_128_CYP52,0.01
CYP620E,New_subf_130_CYP5179,0.005
CYP620E,New_subf_131_New_family_19,0.01
CYP620E,New_subf_132_CYP65,0.005
CYP620E,New_subf_133_CYP5294,0.005
CYP620E,New_subf_134_New_family_20,0.01
CYP620E,New_subf_135_CYP58,0.01
CYP620E,New_subf_136_CYP655,0.01
CYP620E,New_subf_137_New_family_21,0.01
CYP620E,New_subf_138_New_family_22,0.01
CYP620E,New_subf_139_CYP5114,0.01
CYP620E,New_subf_140_CYP5089,0.01
CYP620E,New_subf_141_CYP5171,0.01
CYP620E,New_subf_142_CYP658,0.01
CYP620E,New_subf_143_CYP5087,0.01
CYP620E,New_subf_144_CYP682,0.005
CYP620E,New_subf_145_CYP65,0.01
CYP620E,New_subf_146_CYP505,0.01
CYP620E,New_subf_147_CYP58,0.01
CYP620E,New_subf_148_CYP661,0.005
CYP620E,New_subf_149_CYP58,0.005
CYP620E,New_subf_150_CYP5119,0.01
CYP620E,New_subf_151_CYP5168,0.005
CYP620E,New_subf_152_New_family_23,0.005
CYP620E,New_subf_153_New_family_24,0.005
CYP620E,New_subf_154_CYP675,0.01
CYP620E,New_subf_155_CYP584,0.01
CYP620E,New_subf_156_CYP65,0.01
CYP620E,New_subf_157_CYP5096,0.01
CYP620E,New_subf_158_New_family_25,0.01
CYP620E,New_subf_159_CYP551,0.01
CYP620E,New_subf_160_CYP5275,0.01
CYP620E,New_subf_161_CYP613,0.01
CYP620E,New_subf_162_CYP576,0.01
CYP620E,New_subf_163_CYP5096,0.005
CYP620E,New_subf_164_CYP666,0.01
CYP620E,New_subf_165_CYP663,0.005
CYP620E,New_subf_166_CYP552,0.01
CYP620E,New_subf_167_CYP5062,0.01
CYP620E,New_subf_168_CYP567,0.01
CYP620E,New_subf_169_CYP572,0.005
CYP620H,CYP502B,0.005
CYP620H,CYP5037B,0.005
CYP620H,CYP5042A,0.01
CYP620H,CYP5046A,0.005
CYP620H,CYP504A,0.01
CYP620H,CYP504B,0.01
CYP620H,CYP5050A,0.005
CYP620H,CYP505C,0.005
CYP620H,CYP5061B,0.01
CYP620H,CYP5066B,0.01
CYP620H,CYP5068A,0.005
CYP620H,CYP5075A,0.01
CYP620H,CYP5075B,0.01
CYP620H,CYP5080B,0.01
CYP620H,CYP5087A,0.005
CYP620H,CYP5095A,0.01
CYP620H,CYP5105A,0.01
CYP620H,CYP5108A,0.005
CYP620H,CYP5111A,0.01
CYP620H,CYP5113A,0.005
CYP620H,CYP5125A,0.01
CYP620H,CYP5148B,0.005
CYP620H,CYP5151A,0.005
CYP620H,CYP5151B,0.005
CYP620H,CYP5176A,0.01
CYP620H,CYP5183A,0.005
CYP620H,CYP51F,0.015
CYP620H,CYP5282B,0.005
CYP620H,CYP52G,0.01
CYP620H,CYP52H,0.01
CYP620H,CYP530A1,0.01
CYP620H,CYP537B,0.01
CYP620H,CYP539D,0.01
CYP620H,CYP53A1,0.01
CYP620H,CYP53C,0.005
CYP620H,CYP540A,0.01
CYP620H,CYP540B1,0.01
CYP620H,CYP541B,0.01
CYP620H,CYP548D,0.01
CYP620H,CYP548M,0.005
CYP620H,CYP548T,0.01
CYP620H,CYP552E,0.01
CYP620H,CYP573A1,0.01
CYP620H,CYP578C,0.01
CYP620H,CYP584E,0.01
CYP620H,CYP586C,0.01
CYP620H,CYP586D,0.005
CYP620H,CYP58D,0.01
CYP620H,CYP58F,0.01
CYP620H,CYP58L,0.01
CYP620H,CYP59D,0.01
CYP620H,CYP6001A,0.01
CYP620H,CYP6001C1,0.01
CYP620H,CYP617D,0.01
CYP620H,CYP619C,0.01
CYP620H,CYP61A,0.015
CYP620H,CYP620E,0.01
CYP620H,CYP627A,0.01
CYP620H,CYP628D,0.01
CYP620H,CYP630A,0.005
CYP620H,CYP630B1,0.01
CYP620H,CYP631B,0.01
CYP620H,CYP646A,0.01
CYP620H,CYP657B,0.01
CYP620H,CYP65AC,0.01
CYP620H,CYP65AF,0.01
CYP620H,CYP65AK,0.01
CYP620H,CYP65AP,0.01
CYP620H,CYP65AQ,0.01
CYP620H,CYP66A,0.005
CYP620H,CYP66B,0.005
CYP620H,CYP671B,0.01
CYP620H,CYP672A,0.01
CYP620H,CYP676A,0.005
CYP620H,CYP68,0.005
CYP620H,CYP684A,0.01
CYP620H,CYP68W,0.01
CYP620H,CYP699A,0.005
CYP620H,New_subf_126_CYP620,0.01
CYP620H,New_subf_127_CYP620,0.01
CYP620H,New_subf_128_CYP52,0.01
CYP620H,New_subf_130_CYP5179,0.005
CYP620H,New_subf_131_New_family_19,0.01
CYP620H,New_subf_132_CYP65,0.005
CYP620H,New_subf_133_CYP5294,0.005
CYP620H,New_subf_134_New_family_20,0.01
CYP620H,New_subf_135_CYP58,0.01
CYP620H,New_subf_136_CYP655,0.01
CYP620H,New_subf_137_New_family_21,0.01
CYP620H,New_subf_138_New_family_22,0.01
CYP620H,New_subf_139_CYP5114,0.01
CYP620H,New_subf_140_CYP5089,0.01
CYP620H,New_subf_141_CYP5171,0.01
CYP620H,New_subf_142_CYP658,0.01
CYP620H,New_subf_143_CYP5087,0.01
CYP620H,New_subf_144_CYP682,0.005
CYP620H,New_subf_145_CYP65,0.01
CYP620H,New_subf_146_CYP505,0.01
CYP620H,New_subf_147_CYP58,0.01
CYP620H,New_subf_148_CYP661,0.005
CYP620H,New_subf_149_CYP58,0.005
CYP620H,New_subf_150_CYP5119,0.01
CYP620H,New_subf_151_CYP5168,0.005
CYP620H,New_subf_152_New_family_23,0.005
CYP620H,New_subf_153_New_family_24,0.005
CYP620H,New_subf_154_CYP675,0.01
CYP620H,New_subf_155_CYP584,0.01
CYP620H,New_subf_156_CYP65,0.01
CYP620H,New_subf_157_CYP5096,0.01
CYP620H,New_subf_158_New_family_25,0.01
CYP620H,New_subf_159_CYP551,0.01
CYP620H,New_subf_160_CYP5275,0.01
CYP620H,New_subf_161_CYP613,0.01
CYP620H,New_subf_162_CYP576,0.01
CYP620H,New_subf_163_CYP5096,0.005
CYP620H,New_subf_164_CYP666,0.01
CYP620H,New_subf_165_CYP663,0.005
CYP620H,New_subf_166_CYP552,0.01
CYP620H,New_subf_167_CYP5062,0.01
CYP620H,New_subf_168_CYP567,0.01
CYP620H,New_subf_169_CYP572,0.005
CYP620H,New_subf_41_CYP5037,0.005
CYP620H,New_subf_42_New_family_7,0.005
CYP620H,New_subf_43_CYP63,0.005
CYP620H,New_subf_44_CYP5141,0.005
CYP620H,New_subf_45_CYP5037,0.005
CYP620H,New_subf_46_CYP66,0.005
CYP620H,New_subf_47_CYP5137,0.005
CYP620H,New_subf_48_CYP5141,0.005
CYP620H,New_subf_49_New_family_8,0.005
CYP620H,New_subf_50_CYP63,0.005
CYP620H,New_subf_51_CYP5140,0.005
CYP620H,New_subf_52_CYP5150,0.005
CYP620H,New_subf_53_CYP699,0.005
CYP620H,New_subf_54_CYP699,0.005
CYP620H,New_subf_55_CYP5150,0.005
CYP620H,New_subf_56_CYP5145,0.005
CYP620H,New_subf_57_CYP5156,0.005
CYP620H,New_subf_58_CYP63,0.005
CYP620H,New_subf_59_New_family_9,0.005
CYP620H,New_subf_60_CYP5139,0.005
CYP620H,New_subf_61_CYP699,0.005
CYP620H,New_subf_62_CYP5032,0.005
CYP620H,New_subf_63_CYP63,0.005
