Source,Target,Weight
CYP268A,New_subf_4_CYP143,0.01
CYP268A,New_subf_5_CYP291,0.01
CYP268A,New_subf_6_CYP124,0.01
CYP268A,New_subf_7_New_family_2,0.035
CYP268A,New_subf_8_CYP150,0.035
CYP268A,New_subf_9_CYP105,0.035
CYP268B,CYP102B,0.005
CYP268B,CYP105Q,0.02
CYP268B,CYP105S,0.02
CYP268B,CYP107AA,0.015
CYP268B,CYP107AB1P,0.015
CYP268B,CYP108B,0.02
CYP268B,CYP123A,0.02
CYP268B,CYP124A,0.02
CYP268B,CYP125A,0.02
CYP268B,CYP126A,0.02
CYP268B,CYP130A,0.02
CYP268B,CYP135B,0.02
CYP268B,CYP136A,0.02
CYP268B,CYP136B,0.02
CYP268B,CYP138A,0.02
CYP268B,CYP140A,0.02
CYP268B,CYP142A,0.02
CYP268B,CYP144A,0.02
CYP268B,CYP150A,0.02
CYP268B,CYP151A,0.02
CYP268B,CYP164A,0.015
CYP268B,CYP185A,0.02
CYP268B,CYP186A,0.015
CYP268B,CYP187A,0.02
CYP268B,CYP188A,0.02
CYP268B,CYP189A,0.02
CYP268B,CYP190A,0.02
CYP268B,CYP191A,0.02
CYP268B,CYP268A,0.02
CYP268B,CYP279A,0.015
CYP268B,CYP282B,0.005
CYP268B,CYP51B,0.02
CYP268B,New_subf_12_New_family_3,0.01
CYP268B,New_subf_14_New_family_5,0.01
CYP268B,New_subf_2_New_family_1,0.02
CYP268B,New_subf_3_CYP187,0.005
CYP272A,CYP1034A,0.02
CYP272A,CYP105Q,0.025
CYP272A,CYP108B,0.025
CYP272A,CYP123A,0.025
CYP272A,CYP124A,0.025
CYP272A,CYP125A,0.025
CYP272A,CYP125F,0.02
CYP272A,CYP126A,0.025
CYP272A,CYP130A,0.025
CYP272A,CYP136A,0.025
CYP272A,CYP138A,0.025
CYP272A,CYP139A,0.025
CYP272A,CYP140A,0.025
CYP272A,CYP140B,0.025
CYP272A,CYP142A,0.025
CYP272A,CYP143A,0.02
CYP272A,CYP144A,0.005
CYP272A,CYP150A,0.025
CYP272A,CYP164A,0.025
CYP272A,CYP185A,0.02
CYP272A,CYP187A,0.025
CYP272A,CYP188A,0.025
CYP272A,CYP189A,0.025
CYP272A,CYP190A,0.025
CYP272A,CYP191A,0.025
CYP272A,CYP243A,0.025
CYP272A,CYP268A,0.025
CYP272A,CYP279A,0.025
CYP272A,CYP291A,0.025
CYP272A,CYP51B,0.025
CYP272A,New_subf_1_CYP144,0.025
CYP272A,New_subf_2_New_family_1,0.025
CYP272A,New_subf_3_CYP187,0.025
CYP272A,New_subf_7_New_family_2,0.025
CYP272A,New_subf_8_CYP150,0.025
CYP272A,New_subf_9_CYP105,0.025
CYP279A,CYP1027B,0.01
CYP279A,CYP102B,0.005
CYP279A,CYP1034A,0.02
CYP279A,CYP105Q,0.055
CYP279A,CYP105S,0.015
CYP279A,CYP107AA,0.01
CYP279A,CYP107AB1P,0.01
CYP279A,CYP108B,0.055
CYP279A,CYP123A,0.055
CYP279A,CYP123B,0.01
CYP279A,CYP124A,0.055
CYP279A,CYP125A,0.055
CYP279A,CYP125F,0.02
CYP279A,CYP126A,0.055
CYP279A,CYP130A,0.055
CYP279A,CYP135B,0.02
CYP279A,CYP136A,0.055
CYP279A,CYP136B,0.015
CYP279A,CYP136D,0.005
CYP279A,CYP138A,0.055
CYP279A,CYP139A,0.025
CYP279A,CYP140A,0.055
CYP279A,CYP140B,0.035
CYP279A,CYP142A,0.055
CYP279A,CYP143A,0.03
CYP279A,CYP144A,0.025
CYP279A,CYP150A,0.055
CYP279A,CYP151A,0.015
CYP279A,CYP153A1,0.005
CYP279A,CYP164A,0.05
CYP279A,CYP185A,0.05
CYP279A,CYP186A,0.01
CYP279A,CYP187A,0.055
CYP279A,CYP188A,0.055
CYP279A,CYP189A,0.055
CYP279A,CYP189A1,0.015
CYP279A,CYP190A,0.055
CYP279A,CYP191A,0.055
CYP279A,CYP243A,0.035
CYP279A,CYP268A,0.05
CYP279A,CYP268B,0.015
CYP279A,CYP272A,0.025
CYP279A,CYP282B,0.01
CYP279A,CYP291A,0.035
CYP279A,CYP51B,0.055
CYP279A,New_subf_10_CYP1027,0.005
CYP279A,New_subf_11_CYP188,0.005
CYP279A,New_subf_12_New_family_3,0.01
CYP279A,New_subf_13_New_family_4,0.005
CYP279A,New_subf_14_New_family_5,0.01
CYP279A,New_subf_1_CYP144,0.035
CYP279A,New_subf_2_New_family_1,0.055
CYP279A,New_subf_3_CYP187,0.045
CYP279A,New_subf_4_CYP143,0.01
CYP279A,New_subf_5_CYP291,0.01
CYP279A,New_subf_6_CYP124,0.01
CYP279A,New_subf_7_New_family_2,0.04
CYP279A,New_subf_8_CYP150,0.035
CYP279A,New_subf_9_CYP105,0.035
CYP282B,CYP102B,0.005
CYP282B,CYP105Q,0.01
CYP282B,CYP105S,0.005
CYP282B,CYP108B,0.01
CYP282B,CYP123A,0.01
CYP282B,CYP124A,0.01
CYP282B,CYP125A,0.01
CYP282B,CYP126A,0.01
CYP282B,CYP130A,0.01
CYP282B,CYP135B,0.01
CYP282B,CYP136A,0.01
CYP282B,CYP136B,0.005
CYP282B,CYP138A,0.01
CYP282B,CYP140A,0.01
CYP282B,CYP142A,0.01
CYP282B,CYP144A,0.01
CYP282B,CYP150A,0.01
CYP282B,CYP151A,0.005
CYP282B,CYP164A,0.005
CYP282B,CYP185A,0.01
CYP282B,CYP187A,0.01
CYP282B,CYP188A,0.01
CYP282B,CYP189A,0.01
CYP282B,CYP189A1,0.005
CYP282B,CYP190A,0.01
CYP282B,CYP191A,0.01
CYP282B,CYP268A,0.005
CYP282B,CYP268B,0.005
CYP282B,CYP279A,0.01
CYP282B,CYP51B,0.01
CYP282B,New_subf_10_CYP1027,0.005
CYP282B,New_subf_11_CYP188,0.005
CYP282B,New_subf_13_New_family_4,0.005
CYP282B,New_subf_2_New_family_1,0.01
CYP282B,New_subf_3_CYP187,0.01
CYP282B,New_subf_7_New_family_2,0.005
CYP291A,CYP1027B,0.01
CYP291A,CYP1034A,0.02
CYP291A,CYP105Q,0.035
CYP291A,CYP108B,0.035
CYP291A,CYP123A,0.035
CYP291A,CYP123B,0.01
CYP291A,CYP124A,0.035
CYP291A,CYP125A,0.035
CYP291A,CYP125F,0.02
CYP291A,CYP126A,0.035
CYP291A,CYP130A,0.035
CYP291A,CYP136A,0.035
CYP291A,CYP136D,0.005
CYP291A,CYP138A,0.035
CYP291A,CYP139A,0.025
CYP291A,CYP140A,0.035
CYP291A,CYP140B,0.035
CYP291A,CYP142A,0.035
CYP291A,CYP143A,0.03
CYP291A,CYP144A,0.005
CYP291A,CYP150A,0.035
CYP291A,CYP153A1,0.005
CYP291A,CYP164A,0.035
CYP291A,CYP185A,0.03
CYP291A,CYP187A,0.035
CYP291A,CYP188A,0.035
CYP291A,CYP189A,0.035
CYP291A,CYP189A1,0.01
CYP291A,CYP190A,0.035
CYP291A,CYP191A,0.035
CYP291A,CYP243A,0.035
CYP291A,CYP268A,0.035
CYP291A,CYP272A,0.025
CYP291A,CYP279A,0.035
CYP291A,CYP51B,0.035
CYP291A,New_subf_1_CYP144,0.035
CYP291A,New_subf_2_New_family_1,0.035
CYP291A,New_subf_3_CYP187,0.035
CYP291A,New_subf_4_CYP143,0.01
CYP291A,New_subf_5_CYP291,0.01
CYP291A,New_subf_6_CYP124,0.01
CYP291A,New_subf_7_New_family_2,0.035
CYP291A,New_subf_8_CYP150,0.035
CYP291A,New_subf_9_CYP105,0.035
CYP51B,CYP1027B,0.01
CYP51B,CYP102B,0.005
CYP51B,CYP1034A,0.02
CYP51B,CYP105Q,0.06
CYP51B,CYP105S,0.02
CYP51B,CYP107AA,0.015
CYP51B,CYP107AB1P,0.015
CYP51B,CYP108B,0.06
CYP51B,CYP121A,0.185
CYP51B,CYP123A,0.235
CYP51B,CYP123B,0.01
CYP51B,CYP124A,0.245
CYP51B,CYP125A,0.08
CYP51B,CYP125F,0.02
CYP51B,CYP126A,0.075
CYP51B,CYP128A,0.185
CYP51B,CYP130A,0.22
CYP51B,CYP135A,0.185
CYP51B,CYP135B,0.205
CYP51B,CYP136A,0.245
CYP51B,CYP136B,0.02
CYP51B,CYP136D,0.005
CYP51B,CYP137A,0.185
CYP51B,CYP138A,0.245
CYP51B,CYP139A,0.21
CYP51B,CYP140A,0.245
CYP51B,CYP140B,0.035
CYP51B,CYP141A,0.16
CYP51B,CYP142A,0.235
CYP51B,CYP143A,0.215
CYP51B,CYP144A,0.215
CYP51B,CYP150A,0.06
CYP51B,CYP151A,0.02
CYP51B,CYP153A1,0.005
CYP51B,CYP164A,0.055
CYP51B,CYP185A,0.055
CYP51B,CYP186A,0.015
CYP51B,CYP187A,0.06
CYP51B,CYP188A,0.06
CYP51B,CYP189A,0.06
CYP51B,CYP189A1,0.015
CYP51B,CYP190A,0.06
CYP51B,CYP191A,0.06
CYP51B,CYP243A,0.035
CYP51B,CYP268A,0.055
CYP51B,CYP268B,0.02
CYP51B,CYP272A,0.025
CYP51B,CYP279A,0.055
CYP51B,CYP282B,0.01
CYP51B,CYP291A,0.035
CYP51B,New_subf_10_CYP1027,0.005
CYP51B,New_subf_11_CYP188,0.005
CYP51B,New_subf_12_New_family_3,0.01
CYP51B,New_subf_13_New_family_4,0.005
CYP51B,New_subf_14_New_family_5,0.01
CYP51B,New_subf_1_CYP144,0.035
CYP51B,New_subf_2_New_family_1,0.24
CYP51B,New_subf_3_CYP187,0.045
CYP51B,New_subf_4_CYP143,0.01
CYP51B,New_subf_5_CYP291,0.01
CYP51B,New_subf_6_CYP124,0.01
CYP51B,New_subf_7_New_family_2,0.04
CYP51B,New_subf_8_CYP150,0.035
CYP51B,New_subf_9_CYP105,0.035
New_subf_10_CYP1027,CYP105Q,0.005
New_subf_10_CYP1027,CYP108B,0.005
New_subf_10_CYP1027,CYP123A,0.005
New_subf_10_CYP1027,CYP124A,0.005
New_subf_10_CYP1027,CYP125A,0.005
New_subf_10_CYP1027,CYP126A,0.005
New_subf_10_CYP1027,CYP130A,0.005
New_subf_10_CYP1027,CYP135B,0.005
New_subf_10_CYP1027,CYP136A,0.005
New_subf_10_CYP1027,CYP138A,0.005
New_subf_10_CYP1027,CYP140A,0.005
New_subf_10_CYP1027,CYP142A,0.005
New_subf_10_CYP1027,CYP144A,0.005
New_subf_10_CYP1027,CYP150A,0.005
New_subf_10_CYP1027,CYP164A,0.005
New_subf_10_CYP1027,CYP185A,0.005
New_subf_10_CYP1027,CYP187A,0.005
New_subf_10_CYP1027,CYP188A,0.005
New_subf_10_CYP1027,CYP189A,0.005
New_subf_10_CYP1027,CYP189A1,0.005
New_subf_10_CYP1027,CYP190A,0.005
New_subf_10_CYP1027,CYP191A,0.005
New_subf_10_CYP1027,CYP279A,0.005
New_subf_10_CYP1027,CYP282B,0.005
New_subf_10_CYP1027,CYP51B,0.005
New_subf_10_CYP1027,New_subf_11_CYP188,0.005
New_subf_10_CYP1027,New_subf_13_New_family_4,0.005
New_subf_10_CYP1027,New_subf_2_New_family_1,0.005
New_subf_10_CYP1027,New_subf_3_CYP187,0.005
New_subf_10_CYP1027,New_subf_7_New_family_2,0.005
New_subf_11_CYP188,CYP105Q,0.005
New_subf_11_CYP188,CYP108B,0.005
New_subf_11_CYP188,CYP123A,0.005
New_subf_11_CYP188,CYP124A,0.005
New_subf_11_CYP188,CYP125A,0.005
New_subf_11_CYP188,CYP126A,0.005
New_subf_11_CYP188,CYP130A,0.005
New_subf_11_CYP188,CYP135B,0.005
New_subf_11_CYP188,CYP136A,0.005
New_subf_11_CYP188,CYP138A,0.005
New_subf_11_CYP188,CYP140A,0.005
New_subf_11_CYP188,CYP142A,0.005
New_subf_11_CYP188,CYP144A,0.005
New_subf_11_CYP188,CYP150A,0.005
New_subf_11_CYP188,CYP164A,0.005
New_subf_11_CYP188,CYP185A,0.005
New_subf_11_CYP188,CYP187A,0.005
New_subf_11_CYP188,CYP188A,0.005
New_subf_11_CYP188,CYP189A,0.005
New_subf_11_CYP188,CYP189A1,0.005
New_subf_11_CYP188,CYP190A,0.005
New_subf_11_CYP188,CYP191A,0.005
New_subf_11_CYP188,CYP279A,0.005
New_subf_11_CYP188,CYP282B,0.005
New_subf_11_CYP188,CYP51B,0.005
New_subf_11_CYP188,New_subf_10_CYP1027,0.005
New_subf_11_CYP188,New_subf_13_New_family_4,0.005
New_subf_11_CYP188,New_subf_2_New_family_1,0.005
New_subf_11_CYP188,New_subf_3_CYP187,0.005
New_subf_11_CYP188,New_subf_7_New_family_2,0.005
New_subf_12_New_family_3,CYP105Q,0.01
New_subf_12_New_family_3,CYP105S,0.01
New_subf_12_New_family_3,CYP107AA,0.01
New_subf_12_New_family_3,CYP107AB1P,0.01
New_subf_12_New_family_3,CYP108B,0.01
New_subf_12_New_family_3,CYP123A,0.01
New_subf_12_New_family_3,CYP124A,0.01
New_subf_12_New_family_3,CYP125A,0.01
New_subf_12_New_family_3,CYP126A,0.01
New_subf_12_New_family_3,CYP130A,0.01
New_subf_12_New_family_3,CYP135B,0.01
New_subf_12_New_family_3,CYP136A,0.01
New_subf_12_New_family_3,CYP136B,0.01
New_subf_12_New_family_3,CYP138A,0.01
New_subf_12_New_family_3,CYP140A,0.01
New_subf_12_New_family_3,CYP142A,0.01
New_subf_12_New_family_3,CYP144A,0.01
New_subf_12_New_family_3,CYP150A,0.01
New_subf_12_New_family_3,CYP151A,0.01
New_subf_12_New_family_3,CYP164A,0.01
New_subf_12_New_family_3,CYP185A,0.01
New_subf_12_New_family_3,CYP186A,0.01
New_subf_12_New_family_3,CYP187A,0.01
New_subf_12_New_family_3,CYP188A,0.01
New_subf_12_New_family_3,CYP189A,0.01
New_subf_12_New_family_3,CYP190A,0.01
New_subf_12_New_family_3,CYP191A,0.01
New_subf_12_New_family_3,CYP268A,0.01
New_subf_12_New_family_3,CYP268B,0.01
New_subf_12_New_family_3,CYP279A,0.01
New_subf_12_New_family_3,CYP51B,0.01
New_subf_12_New_family_3,New_subf_14_New_family_5,0.01
New_subf_12_New_family_3,New_subf_2_New_family_1,0.01
New_subf_13_New_family_4,CYP105Q,0.005
New_subf_13_New_family_4,CYP108B,0.005
New_subf_13_New_family_4,CYP123A,0.005
New_subf_13_New_family_4,CYP124A,0.005
New_subf_13_New_family_4,CYP125A,0.005
New_subf_13_New_family_4,CYP126A,0.005
New_subf_13_New_family_4,CYP130A,0.005
New_subf_13_New_family_4,CYP135B,0.005
New_subf_13_New_family_4,CYP136A,0.005
New_subf_13_New_family_4,CYP138A,0.005
New_subf_13_New_family_4,CYP140A,0.005
New_subf_13_New_family_4,CYP142A,0.005
New_subf_13_New_family_4,CYP144A,0.005
New_subf_13_New_family_4,CYP150A,0.005
New_subf_13_New_family_4,CYP164A,0.005
New_subf_13_New_family_4,CYP185A,0.005
New_subf_13_New_family_4,CYP187A,0.005
New_subf_13_New_family_4,CYP188A,0.005
New_subf_13_New_family_4,CYP189A,0.005
New_subf_13_New_family_4,CYP189A1,0.005
New_subf_13_New_family_4,CYP190A,0.005
New_subf_13_New_family_4,CYP191A,0.005
New_subf_13_New_family_4,CYP279A,0.005
New_subf_13_New_family_4,CYP282B,0.005
New_subf_13_New_family_4,CYP51B,0.005
New_subf_13_New_family_4,New_subf_10_CYP1027,0.005
New_subf_13_New_family_4,New_subf_11_CYP188,0.005
New_subf_13_New_family_4,New_subf_2_New_family_1,0.005
New_subf_13_New_family_4,New_subf_3_CYP187,0.005
New_subf_13_New_family_4,New_subf_7_New_family_2,0.005
New_subf_14_New_family_5,CYP105Q,0.01
New_subf_14_New_family_5,CYP105S,0.01
New_subf_14_New_family_5,CYP107AA,0.01
New_subf_14_New_family_5,CYP107AB1P,0.01
New_subf_14_New_family_5,CYP108B,0.01
New_subf_14_New_family_5,CYP123A,0.01
New_subf_14_New_family_5,CYP124A,0.01
New_subf_14_New_family_5,CYP125A,0.01
New_subf_14_New_family_5,CYP126A,0.01
New_subf_14_New_family_5,CYP130A,0.01
New_subf_14_New_family_5,CYP135B,0.01
New_subf_14_New_family_5,CYP136A,0.01
New_subf_14_New_family_5,CYP136B,0.01
New_subf_14_New_family_5,CYP138A,0.01
New_subf_14_New_family_5,CYP140A,0.01
New_subf_14_New_family_5,CYP142A,0.01
New_subf_14_New_family_5,CYP144A,0.01
New_subf_14_New_family_5,CYP150A,0.01
New_subf_14_New_family_5,CYP151A,0.01
New_subf_14_New_family_5,CYP164A,0.01
New_subf_14_New_family_5,CYP185A,0.01
New_subf_14_New_family_5,CYP186A,0.01
New_subf_14_New_family_5,CYP187A,0.01
New_subf_14_New_family_5,CYP188A,0.01
New_subf_14_New_family_5,CYP189A,0.01
New_subf_14_New_family_5,CYP190A,0.01
New_subf_14_New_family_5,CYP191A,0.01
New_subf_14_New_family_5,CYP268A,0.01
New_subf_14_New_family_5,CYP268B,0.01
New_subf_14_New_family_5,CYP279A,0.01
New_subf_14_New_family_5,CYP51B,0.01
New_subf_14_New_family_5,New_subf_12_New_family_3,0.01
New_subf_14_New_family_5,New_subf_2_New_family_1,0.01
New_subf_1_CYP144,CYP1027B,0.01
New_subf_1_CYP144,CYP1034A,0.02
New_subf_1_CYP144,CYP105Q,0.035
New_subf_1_CYP144,CYP108B,0.035
New_subf_1_CYP144,CYP123A,0.035
New_subf_1_CYP144,CYP123B,0.01
New_subf_1_CYP144,CYP124A,0.035
New_subf_1_CYP144,CYP125A,0.035
New_subf_1_CYP144,CYP125F,0.02
New_subf_1_CYP144,CYP126A,0.035
New_subf_1_CYP144,CYP130A,0.035
New_subf_1_CYP144,CYP136A,0.035
New_subf_1_CYP144,CYP136D,0.005
New_subf_1_CYP144,CYP138A,0.035
New_subf_1_CYP144,CYP139A,0.025
New_subf_1_CYP144,CYP140A,0.035
New_subf_1_CYP144,CYP140B,0.035
New_subf_1_CYP144,CYP142A,0.035
New_subf_1_CYP144,CYP143A,0.03
New_subf_1_CYP144,CYP144A,0.005
New_subf_1_CYP144,CYP150A,0.035
New_subf_1_CYP144,CYP153A1,0.005
New_subf_1_CYP144,CYP164A,0.035
New_subf_1_CYP144,CYP185A,0.03
New_subf_1_CYP144,CYP187A,0.035
New_subf_1_CYP144,CYP188A,0.035
New_subf_1_CYP144,CYP189A,0.035
New_subf_1_CYP144,CYP189A1,0.01
New_subf_1_CYP144,CYP190A,0.035
New_subf_1_CYP144,CYP191A,0.035
New_subf_1_CYP144,CYP243A,0.035
New_subf_1_CYP144,CYP268A,0.035
New_subf_1_CYP144,CYP272A,0.025
New_subf_1_CYP144,CYP279A,0.035
New_subf_1_CYP144,CYP291A,0.035
New_subf_1_CYP144,CYP51B,0.035
New_subf_1_CYP144,New_subf_2_New_family_1,0.035
New_subf_1_CYP144,New_subf_3_CYP187,0.035
New_subf_1_CYP144,New_subf_4_CYP143,0.01
New_subf_1_CYP144,New_subf_5_CYP291,0.01
New_subf_1_CYP144,New_subf_6_CYP124,0.01
New_subf_1_CYP144,New_subf_7_New_family_2,0.035
New_subf_1_CYP144,New_subf_8_CYP150,0.035
New_subf_1_CYP144,New_subf_9_CYP105,0.035
New_subf_2_New_family_1,CYP1027B,0.01
New_subf_2_New_family_1,CYP102B,0.005
New_subf_2_New_family_1,CYP1034A,0.02
New_subf_2_New_family_1,CYP105Q,0.06
New_subf_2_New_family_1,CYP105S,0.02
New_subf_2_New_family_1,CYP107AA,0.015
New_subf_2_New_family_1,CYP107AB1P,0.015
New_subf_2_New_family_1,CYP108B,0.06
New_subf_2_New_family_1,CYP121A,0.185
New_subf_2_New_family_1,CYP123A,0.235
New_subf_2_New_family_1,CYP123B,0.01
New_subf_2_New_family_1,CYP124A,0.245
New_subf_2_New_family_1,CYP125A,0.085
New_subf_2_New_family_1,CYP125F,0.02
New_subf_2_New_family_1,CYP126A,0.08
New_subf_2_New_family_1,CYP128A,0.18
New_subf_2_New_family_1,CYP130A,0.22
New_subf_2_New_family_1,CYP135A,0.185
New_subf_2_New_family_1,CYP135B,0.2
New_subf_2_New_family_1,CYP136A,0.245
New_subf_2_New_family_1,CYP136B,0.02
New_subf_2_New_family_1,CYP136D,0.005
New_subf_2_New_family_1,CYP137A,0.185
New_subf_2_New_family_1,CYP138A,0.245
New_subf_2_New_family_1,CYP139A,0.21
New_subf_2_New_family_1,CYP140A,0.245
New_subf_2_New_family_1,CYP140B,0.035
New_subf_2_New_family_1,CYP141A,0.155
New_subf_2_New_family_1,CYP142A,0.235
New_subf_2_New_family_1,CYP143A,0.215
New_subf_2_New_family_1,CYP144A,0.215
New_subf_2_New_family_1,CYP150A,0.06
New_subf_2_New_family_1,CYP151A,0.02
New_subf_2_New_family_1,CYP153A1,0.005
New_subf_2_New_family_1,CYP164A,0.055
New_subf_2_New_family_1,CYP185A,0.055
New_subf_2_New_family_1,CYP186A,0.015
New_subf_2_New_family_1,CYP187A,0.06
New_subf_2_New_family_1,CYP188A,0.06
New_subf_2_New_family_1,CYP189A,0.06
New_subf_2_New_family_1,CYP189A1,0.015
New_subf_2_New_family_1,CYP190A,0.06
New_subf_2_New_family_1,CYP191A,0.06
New_subf_2_New_family_1,CYP243A,0.035
New_subf_2_New_family_1,CYP268A,0.055
New_subf_2_New_family_1,CYP268B,0.02
New_subf_2_New_family_1,CYP272A,0.025
New_subf_2_New_family_1,CYP279A,0.055
New_subf_2_New_family_1,CYP282B,0.01
New_subf_2_New_family_1,CYP291A,0.035
New_subf_2_New_family_1,CYP51B,0.24
New_subf_2_New_family_1,New_subf_10_CYP1027,0.005
New_subf_2_New_family_1,New_subf_11_CYP188,0.005
New_subf_2_New_family_1,New_subf_12_New_family_3,0.01
New_subf_2_New_family_1,New_subf_13_New_family_4,0.005
New_subf_2_New_family_1,New_subf_14_New_family_5,0.01
New_subf_2_New_family_1,New_subf_1_CYP144,0.035
New_subf_2_New_family_1,New_subf_3_CYP187,0.045
New_subf_2_New_family_1,New_subf_4_CYP143,0.01
New_subf_2_New_family_1,New_subf_5_CYP291,0.01
New_subf_2_New_family_1,New_subf_6_CYP124,0.01
New_subf_2_New_family_1,New_subf_7_New_family_2,0.04
New_subf_2_New_family_1,New_subf_8_CYP150,0.035
New_subf_2_New_family_1,New_subf_9_CYP105,0.035
New_subf_3_CYP187,CYP1027B,0.01
New_subf_3_CYP187,CYP102B,0.005
New_subf_3_CYP187,CYP1034A,0.02
New_subf_3_CYP187,CYP105Q,0.045
New_subf_3_CYP187,CYP105S,0.005
New_subf_3_CYP187,CYP108B,0.045
New_subf_3_CYP187,CYP123A,0.045
New_subf_3_CYP187,CYP123B,0.01
New_subf_3_CYP187,CYP124A,0.045
New_subf_3_CYP187,CYP125A,0.045
New_subf_3_CYP187,CYP125F,0.02
New_subf_3_CYP187,CYP126A,0.045
New_subf_3_CYP187,CYP130A,0.045
New_subf_3_CYP187,CYP135B,0.01
New_subf_3_CYP187,CYP136A,0.045
New_subf_3_CYP187,CYP136B,0.005
New_subf_3_CYP187,CYP136D,0.005
New_subf_3_CYP187,CYP138A,0.045
New_subf_3_CYP187,CYP139A,0.025
New_subf_3_CYP187,CYP140A,0.045
New_subf_3_CYP187,CYP140B,0.035
New_subf_3_CYP187,CYP142A,0.045
New_subf_3_CYP187,CYP143A,0.03
New_subf_3_CYP187,CYP144A,0.015
New_subf_3_CYP187,CYP150A,0.045
New_subf_3_CYP187,CYP151A,0.005
New_subf_3_CYP187,CYP153A1,0.005
New_subf_3_CYP187,CYP164A,0.04
New_subf_3_CYP187,CYP185A,0.04
New_subf_3_CYP187,CYP187A,0.045
New_subf_3_CYP187,CYP188A,0.045
New_subf_3_CYP187,CYP189A,0.045
New_subf_3_CYP187,CYP189A1,0.015
New_subf_3_CYP187,CYP190A,0.045
New_subf_3_CYP187,CYP191A,0.045
New_subf_3_CYP187,CYP243A,0.035
New_subf_3_CYP187,CYP268A,0.04
New_subf_3_CYP187,CYP268B,0.005
New_subf_3_CYP187,CYP272A,0.025
New_subf_3_CYP187,CYP279A,0.045
New_subf_3_CYP187,CYP282B,0.01
New_subf_3_CYP187,CYP291A,0.035
New_subf_3_CYP187,CYP51B,0.045
New_subf_3_CYP187,New_subf_10_CYP1027,0.005
New_subf_3_CYP187,New_subf_11_CYP188,0.005
New_subf_3_CYP187,New_subf_13_New_family_4,0.005
New_subf_3_CYP187,New_subf_1_CYP144,0.035
New_subf_3_CYP187,New_subf_2_New_family_1,0.045
New_subf_3_CYP187,New_subf_4_CYP143,0.01
New_subf_3_CYP187,New_subf_5_CYP291,0.01
New_subf_3_CYP187,New_subf_6_CYP124,0.01
New_subf_3_CYP187,New_subf_7_New_family_2,0.04
New_subf_3_CYP187,New_subf_8_CYP150,0.035
New_subf_3_CYP187,New_subf_9_CYP105,0.035
New_subf_4_CYP143,CYP1027B,0.01
New_subf_4_CYP143,CYP105Q,0.01
New_subf_4_CYP143,CYP108B,0.01
New_subf_4_CYP143,CYP123A,0.01
New_subf_4_CYP143,CYP123B,0.01
New_subf_4_CYP143,CYP124A,0.01
New_subf_4_CYP143,CYP125A,0.01
New_subf_4_CYP143,CYP126A,0.01
New_subf_4_CYP143,CYP130A,0.01
New_subf_4_CYP143,CYP136A,0.01
New_subf_4_CYP143,CYP136D,0.005
New_subf_4_CYP143,CYP138A,0.01
New_subf_4_CYP143,CYP140A,0.01
New_subf_4_CYP143,CYP140B,0.01
New_subf_4_CYP143,CYP142A,0.01
New_subf_4_CYP143,CYP143A,0.01
New_subf_4_CYP143,CYP150A,0.01
New_subf_4_CYP143,CYP153A1,0.005
New_subf_4_CYP143,CYP164A,0.01
New_subf_4_CYP143,CYP185A,0.01
New_subf_4_CYP143,CYP187A,0.01
New_subf_4_CYP143,CYP188A,0.01
New_subf_4_CYP143,CYP189A,0.01
New_subf_4_CYP143,CYP189A1,0.01
New_subf_4_CYP143,CYP190A,0.01
New_subf_4_CYP143,CYP191A,0.01
New_subf_4_CYP143,CYP243A,0.01
New_subf_4_CYP143,CYP268A,0.01
New_subf_4_CYP143,CYP279A,0.01
New_subf_4_CYP143,CYP291A,0.01
New_subf_4_CYP143,CYP51B,0.01
New_subf_4_CYP143,New_subf_1_CYP144,0.01
New_subf_4_CYP143,New_subf_2_New_family_1,0.01
New_subf_4_CYP143,New_subf_3_CYP187,0.01
New_subf_4_CYP143,New_subf_5_CYP291,0.01
New_subf_4_CYP143,New_subf_6_CYP124,0.01
New_subf_4_CYP143,New_subf_7_New_family_2,0.01
New_subf_4_CYP143,New_subf_8_CYP150,0.01
New_subf_4_CYP143,New_subf_9_CYP105,0.01
New_subf_5_CYP291,CYP1027B,0.01
New_subf_5_CYP291,CYP105Q,0.01
New_subf_5_CYP291,CYP108B,0.01
New_subf_5_CYP291,CYP123A,0.01
New_subf_5_CYP291,CYP123B,0.01
New_subf_5_CYP291,CYP124A,0.01
New_subf_5_CYP291,CYP125A,0.01
New_subf_5_CYP291,CYP126A,0.01
New_subf_5_CYP291,CYP130A,0.01
New_subf_5_CYP291,CYP136A,0.01
New_subf_5_CYP291,CYP136D,0.005
New_subf_5_CYP291,CYP138A,0.01
New_subf_5_CYP291,CYP140A,0.01
New_subf_5_CYP291,CYP140B,0.01
New_subf_5_CYP291,CYP142A,0.01
New_subf_5_CYP291,CYP143A,0.01
New_subf_5_CYP291,CYP150A,0.01
New_subf_5_CYP291,CYP153A1,0.005
New_subf_5_CYP291,CYP164A,0.01
New_subf_5_CYP291,CYP185A,0.01
New_subf_5_CYP291,CYP187A,0.01
New_subf_5_CYP291,CYP188A,0.01
New_subf_5_CYP291,CYP189A,0.01
New_subf_5_CYP291,CYP189A1,0.01
New_subf_5_CYP291,CYP190A,0.01
New_subf_5_CYP291,CYP191A,0.01
New_subf_5_CYP291,CYP243A,0.01
New_subf_5_CYP291,CYP268A,0.01
